timestamp_ms,current_a,current_uncertainty_a,temperature_proxy_c,measurement_valid,current_calibrated,current_polarity_validated,temperature_measured_at_fuse,model_validated,event
1129300,68.000000,0.500000,39.837400,1,1,1,0,1,
1129400,68.000000,0.500000,39.839200,1,1,1,0,1,
1129500,68.000000,0.500000,39.841000,1,1,1,0,1,
1129600,68.000000,0.500000,39.842800,1,1,1,0,1,
1129700,68.000000,0.500000,39.844600,1,1,1,0,1,
1129800,68.000000,0.500000,39.846400,1,1,1,0,1,
1129900,68.000000,0.500000,39.848200,1,1,1,0,1,
1130000,-25.000000,0.500000,39.850000,1,1,1,0,1,
1130100,-25.000000,0.500000,39.851800,1,1,1,0,1,
1130200,-25.000000,0.500000,39.853600,1,1,1,0,1,
1130300,-25.000000,0.500000,39.855400,1,1,1,0,1,
1130400,-25.000000,0.500000,39.857200,1,1,1,0,1,
1130500,-25.000000,0.500000,39.859000,1,1,1,0,1,
1130600,-25.000000,0.500000,39.860800,1,1,1,0,1,
1130700,-25.000000,0.500000,39.862600,1,1,1,0,1,
1130800,-25.000000,0.500000,39.864400,1,1,1,0,1,
1130900,-25.000000,0.500000,39.866200,1,1,1,0,1,
1131000,55.000000,0.500000,39.868000,1,1,1,0,1,
1131100,55.000000,0.500000,39.869800,1,1,1,0,1,
1131200,55.000000,0.500000,39.871600,1,1,1,0,1,
1131300,55.000000,0.500000,39.873400,1,1,1,0,1,
1131400,55.000000,0.500000,39.875200,1,1,1,0,1,
1131500,55.000000,0.500000,39.877000,1,1,1,0,1,
1131600,55.000000,0.500000,39.878800,1,1,1,0,1,
1131700,55.000000,0.500000,39.880600,1,1,1,0,1,
1131800,55.000000,0.500000,39.882400,1,1,1,0,1,
1131900,55.000000,0.500000,39.884200,1,1,1,0,1,
1132000,55.000000,0.500000,39.886000,1,1,1,0,1,
1132100,55.000000,0.500000,39.887800,1,1,1,0,1,
1132200,55.000000,0.500000,39.889600,1,1,1,0,1,
1132300,55.000000,0.500000,39.891400,1,1,1,0,1,
1132400,55.000000,0.500000,39.893200,1,1,1,0,1,
1132500,55.000000,0.500000,39.895000,1,1,1,0,1,
1132600,55.000000,0.500000,39.896800,1,1,1,0,1,
1132700,55.000000,0.500000,39.898600,1,1,1,0,1,
1132800,55.000000,0.500000,39.900400,1,1,1,0,1,
1132900,55.000000,0.500000,39.902200,1,1,1,0,1,
1133000,55.000000,0.500000,39.904000,1,1,1,0,1,
1133100,55.000000,0.500000,39.905800,1,1,1,0,1,
1133200,55.000000,0.500000,39.907600,1,1,1,0,1,
1133300,55.000000,0.500000,39.909400,1,1,1,0,1,
1133400,55.000000,0.500000,39.911200,1,1,1,0,1,
1133500,55.000000,0.500000,39.913000,1,1,1,0,1,
1133600,55.000000,0.500000,39.914800,1,1,1,0,1,
1133700,55.000000,0.500000,39.916600,1,1,1,0,1,
1133800,55.000000,0.500000,39.918400,1,1,1,0,1,
1133900,55.000000,0.500000,39.920200,1,1,1,0,1,
1134000,55.000000,0.500000,39.922000,1,1,1,0,1,
1134100,55.000000,0.500000,39.923800,1,1,1,0,1,
1134200,55.000000,0.500000,39.925600,1,1,1,0,1,
1134300,55.000000,0.500000,39.927400,1,1,1,0,1,
1134400,55.000000,0.500000,39.929200,1,1,1,0,1,
1134500,55.000000,0.500000,39.931000,1,1,1,0,1,
1134600,55.000000,0.500000,39.932800,1,1,1,0,1,
1134700,55.000000,0.500000,39.934600,1,1,1,0,1,
1134800,55.000000,0.500000,39.936400,1,1,1,0,1,
1134900,55.000000,0.500000,39.938200,1,1,1,0,1,
1135000,55.000000,0.500000,39.940000,1,1,1,0,1,
1135100,55.000000,0.500000,39.941800,1,1,1,0,1,
1135200,55.000000,0.500000,39.943600,1,1,1,0,1,
1135300,55.000000,0.500000,39.945400,1,1,1,0,1,
1135400,55.000000,0.500000,39.947200,1,1,1,0,1,
1135500,55.000000,0.500000,39.949000,1,1,1,0,1,
1135600,55.000000,0.500000,39.950800,1,1,1,0,1,
1135700,55.000000,0.500000,39.952600,1,1,1,0,1,
1135800,55.000000,0.500000,39.954400,1,1,1,0,1,
1135900,55.000000,0.500000,39.956200,1,1,1,0,1,
1136000,55.000000,0.500000,39.958000,1,1,1,0,1,
1136100,55.000000,0.500000,39.959800,1,1,1,0,1,
1136200,55.000000,0.500000,39.961600,1,1,1,0,1,
1136300,55.000000,0.500000,39.963400,1,1,1,0,1,
1136400,55.000000,0.500000,39.965200,1,1,1,0,1,
1136500,55.000000,0.500000,39.967000,1,1,1,0,1,
1136600,55.000000,0.500000,39.968800,1,1,1,0,1,
1136700,55.000000,0.500000,39.970600,1,1,1,0,1,
1136800,55.000000,0.500000,39.972400,1,1,1,0,1,
1136900,55.000000,0.500000,39.974200,1,1,1,0,1,
1137000,82.000000,0.500000,39.976000,1,1,1,0,1,
1137100,82.000000,0.500000,39.977800,1,1,1,0,1,
1137200,82.000000,0.500000,39.979600,1,1,1,0,1,
1137300,82.000000,0.500000,39.981400,1,1,1,0,1,
1137400,82.000000,0.500000,39.983200,1,1,1,0,1,
1137500,82.000000,0.500000,39.985000,1,1,1,0,1,
1137600,82.000000,0.500000,39.986800,1,1,1,0,1,
1137700,82.000000,0.500000,39.988600,1,1,1,0,1,
1137800,82.000000,0.500000,39.990400,1,1,1,0,1,
1137900,82.000000,0.500000,39.992200,1,1,1,0,1,
1138000,82.000000,0.500000,39.994000,1,1,1,0,1,
1138100,82.000000,0.500000,39.995800,1,1,1,0,1,
1138200,82.000000,0.500000,39.997600,1,1,1,0,1,
1138300,82.000000,0.500000,39.999400,1,1,1,0,1,
1138400,82.000000,0.500000,40.001200,1,1,1,0,1,
1138500,82.000000,0.500000,40.003000,1,1,1,0,1,
1138600,82.000000,0.500000,40.004800,1,1,1,0,1,
1138700,82.000000,0.500000,40.006600,1,1,1,0,1,
1138800,82.000000,0.500000,40.008400,1,1,1,0,1,
1138900,82.000000,0.500000,40.010200,1,1,1,0,1,
1139000,-15.000000,0.500000,40.012000,1,1,1,0,1,
1139100,-15.000000,0.500000,40.013800,1,1,1,0,1,
1139200,-15.000000,0.500000,40.015600,1,1,1,0,1,
1139300,-15.000000,0.500000,40.017400,1,1,1,0,1,
1139400,-15.000000,0.500000,40.019200,1,1,1,0,1,
1139500,-15.000000,0.500000,40.021000,1,1,1,0,1,
1139600,-15.000000,0.500000,40.022800,1,1,1,0,1,
1139700,-15.000000,0.500000,40.024600,1,1,1,0,1,
1139800,-15.000000,0.500000,40.026400,1,1,1,0,1,
1139900,-15.000000,0.500000,40.028200,1,1,1,0,1,
1140000,42.000000,0.500000,40.030000,1,1,1,0,1,
1140100,42.000000,0.500000,40.031800,1,1,1,0,1,
1140200,42.000000,0.500000,40.033600,1,1,1,0,1,
1140300,42.000000,0.500000,40.035400,1,1,1,0,1,
1140400,42.000000,0.500000,40.037200,1,1,1,0,1,
1140500,42.000000,0.500000,40.039000,1,1,1,0,1,
1140600,42.000000,0.500000,40.040800,1,1,1,0,1,
1140700,42.000000,0.500000,40.042600,1,1,1,0,1,
1140800,42.000000,0.500000,40.044400,1,1,1,0,1,
1140900,42.000000,0.500000,40.046200,1,1,1,0,1,
1141000,42.000000,0.500000,40.048000,1,1,1,0,1,
1141100,42.000000,0.500000,40.049800,1,1,1,0,1,
1141200,42.000000,0.500000,40.051600,1,1,1,0,1,
1141300,42.000000,0.500000,40.053400,1,1,1,0,1,
1141400,42.000000,0.500000,40.055200,1,1,1,0,1,
1141500,42.000000,0.500000,40.057000,1,1,1,0,1,
1141600,42.000000,0.500000,40.058800,1,1,1,0,1,
1141700,42.000000,0.500000,40.060600,1,1,1,0,1,
1141800,42.000000,0.500000,40.062400,1,1,1,0,1,
1141900,42.000000,0.500000,40.064200,1,1,1,0,1,
1142000,42.000000,0.500000,40.066000,1,1,1,0,1,
1142100,42.000000,0.500000,40.067800,1,1,1,0,1,
1142200,42.000000,0.500000,40.069600,1,1,1,0,1,
1142300,42.000000,0.500000,40.071400,1,1,1,0,1,
1142400,42.000000,0.500000,40.073200,1,1,1,0,1,
1142500,42.000000,0.500000,40.075000,1,1,1,0,1,
1142600,42.000000,0.500000,40.076800,1,1,1,0,1,
1142700,42.000000,0.500000,40.078600,1,1,1,0,1,
1142800,42.000000,0.500000,40.080400,1,1,1,0,1,
1142900,42.000000,0.500000,40.082200,1,1,1,0,1,
1143000,42.000000,0.500000,40.084000,1,1,1,0,1,
1143100,42.000000,0.500000,40.085800,1,1,1,0,1,
1143200,42.000000,0.500000,40.087600,1,1,1,0,1,
1143300,42.000000,0.500000,40.089400,1,1,1,0,1,
1143400,42.000000,0.500000,40.091200,1,1,1,0,1,
1143500,42.000000,0.500000,40.093000,1,1,1,0,1,
1143600,42.000000,0.500000,40.094800,1,1,1,0,1,
1143700,42.000000,0.500000,40.096600,1,1,1,0,1,
1143800,42.000000,0.500000,40.098400,1,1,1,0,1,
1143900,42.000000,0.500000,40.100200,1,1,1,0,1,
1144000,42.000000,0.500000,40.102000,1,1,1,0,1,
1144100,42.000000,0.500000,40.103800,1,1,1,0,1,
1144200,42.000000,0.500000,40.105600,1,1,1,0,1,
1144300,42.000000,0.500000,40.107400,1,1,1,0,1,
1144400,42.000000,0.500000,40.109200,1,1,1,0,1,
1144500,42.000000,0.500000,40.111000,1,1,1,0,1,
1144600,42.000000,0.500000,40.112800,1,1,1,0,1,
1144700,42.000000,0.500000,40.114600,1,1,1,0,1,
1144800,42.000000,0.500000,40.116400,1,1,1,0,1,
1144900,42.000000,0.500000,40.118200,1,1,1,0,1,
1145000,95.000000,0.500000,40.120000,1,1,1,0,1,
1145100,95.000000,0.500000,40.121800,1,1,1,0,1,
1145200,95.000000,0.500000,40.123600,1,1,1,0,1,
1145300,95.000000,0.500000,40.125400,1,1,1,0,1,
1145400,95.000000,0.500000,40.127200,1,1,1,0,1,
1145500,95.000000,0.500000,40.129000,1,1,1,0,1,
1145600,95.000000,0.500000,40.130800,1,1,1,0,1,
1145700,95.000000,0.500000,40.132600,1,1,1,0,1,
1145800,95.000000,0.500000,40.134400,1,1,1,0,1,
1145900,95.000000,0.500000,40.136200,1,1,1,0,1,
1146000,95.000000,0.500000,40.138000,1,1,1,0,1,
1146100,95.000000,0.500000,40.139800,1,1,1,0,1,
1146200,95.000000,0.500000,40.141600,1,1,1,0,1,
1146300,95.000000,0.500000,40.143400,1,1,1,0,1,
1146400,95.000000,0.500000,40.145200,1,1,1,0,1,
1146500,95.000000,0.500000,40.147000,1,1,1,0,1,
1146600,95.000000,0.500000,40.148800,1,1,1,0,1,
1146700,95.000000,0.500000,40.150600,1,1,1,0,1,
1146800,95.000000,0.500000,40.152400,1,1,1,0,1,
1146900,95.000000,0.500000,40.154200,1,1,1,0,1,
1147000,68.000000,0.500000,40.156000,1,1,1,0,1,
1147100,68.000000,0.500000,40.157800,1,1,1,0,1,
1147200,68.000000,0.500000,40.159600,1,1,1,0,1,
1147300,68.000000,0.500000,40.161400,1,1,1,0,1,
1147400,68.000000,0.500000,40.163200,1,1,1,0,1,
1147500,68.000000,0.500000,40.165000,1,1,1,0,1,
1147600,68.000000,0.500000,40.166800,1,1,1,0,1,
1147700,68.000000,0.500000,40.168600,1,1,1,0,1,
1147800,68.000000,0.500000,40.170400,1,1,1,0,1,
1147900,68.000000,0.500000,40.172200,1,1,1,0,1,
1148000,68.000000,0.500000,40.174000,1,1,1,0,1,
1148100,68.000000,0.500000,40.175800,1,1,1,0,1,
1148200,68.000000,0.500000,40.177600,1,1,1,0,1,
1148300,68.000000,0.500000,40.179400,1,1,1,0,1,
1148400,68.000000,0.500000,40.181200,1,1,1,0,1,
1148500,68.000000,0.500000,40.183000,1,1,1,0,1,
1148600,68.000000,0.500000,40.184800,1,1,1,0,1,
1148700,68.000000,0.500000,40.186600,1,1,1,0,1,
1148800,68.000000,0.500000,40.188400,1,1,1,0,1,
1148900,68.000000,0.500000,40.190200,1,1,1,0,1,
1149000,68.000000,0.500000,40.192000,1,1,1,0,1,
1149100,68.000000,0.500000,40.193800,1,1,1,0,1,
1149200,68.000000,0.500000,40.195600,1,1,1,0,1,
1149300,68.000000,0.500000,40.197400,1,1,1,0,1,
1149400,68.000000,0.500000,40.199200,1,1,1,0,1,
1149500,68.000000,0.500000,40.201000,1,1,1,0,1,
1149600,68.000000,0.500000,40.202800,1,1,1,0,1,
1149700,68.000000,0.500000,40.204600,1,1,1,0,1,
1149800,68.000000,0.500000,40.206400,1,1,1,0,1,
1149900,68.000000,0.500000,40.208200,1,1,1,0,1,
1150000,-25.000000,0.500000,40.210000,1,1,1,0,1,
1150100,-25.000000,0.500000,40.211800,1,1,1,0,1,
1150200,-25.000000,0.500000,40.213600,1,1,1,0,1,
1150300,-25.000000,0.500000,40.215400,1,1,1,0,1,
1150400,-25.000000,0.500000,40.217200,1,1,1,0,1,
1150500,-25.000000,0.500000,40.219000,1,1,1,0,1,
1150600,-25.000000,0.500000,40.220800,1,1,1,0,1,
1150700,-25.000000,0.500000,40.222600,1,1,1,0,1,
1150800,-25.000000,0.500000,40.224400,1,1,1,0,1,
1150900,-25.000000,0.500000,40.226200,1,1,1,0,1,
1151000,55.000000,0.500000,40.228000,1,1,1,0,1,
1151100,55.000000,0.500000,40.229800,1,1,1,0,1,
1151200,55.000000,0.500000,40.231600,1,1,1,0,1,
1151300,55.000000,0.500000,40.233400,1,1,1,0,1,
1151400,55.000000,0.500000,40.235200,1,1,1,0,1,
1151500,55.000000,0.500000,40.237000,1,1,1,0,1,
1151600,55.000000,0.500000,40.238800,1,1,1,0,1,
1151700,55.000000,0.500000,40.240600,1,1,1,0,1,
1151800,55.000000,0.500000,40.242400,1,1,1,0,1,
1151900,55.000000,0.500000,40.244200,1,1,1,0,1,
1152000,55.000000,0.500000,40.246000,1,1,1,0,1,
1152100,55.000000,0.500000,40.247800,1,1,1,0,1,
1152200,55.000000,0.500000,40.249600,1,1,1,0,1,
1152300,55.000000,0.500000,40.251400,1,1,1,0,1,
1152400,55.000000,0.500000,40.253200,1,1,1,0,1,
1152500,55.000000,0.500000,40.255000,1,1,1,0,1,
1152600,55.000000,0.500000,40.256800,1,1,1,0,1,
1152700,55.000000,0.500000,40.258600,1,1,1,0,1,
1152800,55.000000,0.500000,40.260400,1,1,1,0,1,
1152900,55.000000,0.500000,40.262200,1,1,1,0,1,
1153000,55.000000,0.500000,40.264000,1,1,1,0,1,
1153100,55.000000,0.500000,40.265800,1,1,1,0,1,
1153200,55.000000,0.500000,40.267600,1,1,1,0,1,
1153300,55.000000,0.500000,40.269400,1,1,1,0,1,
1153400,55.000000,0.500000,40.271200,1,1,1,0,1,
1153500,55.000000,0.500000,40.273000,1,1,1,0,1,
1153600,55.000000,0.500000,40.274800,1,1,1,0,1,
1153700,55.000000,0.500000,40.276600,1,1,1,0,1,
1153800,55.000000,0.500000,40.278400,1,1,1,0,1,
1153900,55.000000,0.500000,40.280200,1,1,1,0,1,
1154000,55.000000,0.500000,40.282000,1,1,1,0,1,
1154100,55.000000,0.500000,40.283800,1,1,1,0,1,
1154200,55.000000,0.500000,40.285600,1,1,1,0,1,
1154300,55.000000,0.500000,40.287400,1,1,1,0,1,
1154400,55.000000,0.500000,40.289200,1,1,1,0,1,
1154500,55.000000,0.500000,40.291000,1,1,1,0,1,
1154600,55.000000,0.500000,40.292800,1,1,1,0,1,
1154700,55.000000,0.500000,40.294600,1,1,1,0,1,
1154800,55.000000,0.500000,40.296400,1,1,1,0,1,
1154900,55.000000,0.500000,40.298200,1,1,1,0,1,
1155000,55.000000,0.500000,40.300000,1,1,1,0,1,
1155100,55.000000,0.500000,40.301800,1,1,1,0,1,
1155200,55.000000,0.500000,40.303600,1,1,1,0,1,
1155300,55.000000,0.500000,40.305400,1,1,1,0,1,
1155400,55.000000,0.500000,40.307200,1,1,1,0,1,
1155500,55.000000,0.500000,40.309000,1,1,1,0,1,
1155600,55.000000,0.500000,40.310800,1,1,1,0,1,
1155700,55.000000,0.500000,40.312600,1,1,1,0,1,
1155800,55.000000,0.500000,40.314400,1,1,1,0,1,
1155900,55.000000,0.500000,40.316200,1,1,1,0,1,
1156000,55.000000,0.500000,40.318000,1,1,1,0,1,
1156100,55.000000,0.500000,40.319800,1,1,1,0,1,
1156200,55.000000,0.500000,40.321600,1,1,1,0,1,
1156300,55.000000,0.500000,40.323400,1,1,1,0,1,
1156400,55.000000,0.500000,40.325200,1,1,1,0,1,
1156500,55.000000,0.500000,40.327000,1,1,1,0,1,
1156600,55.000000,0.500000,40.328800,1,1,1,0,1,
1156700,55.000000,0.500000,40.330600,1,1,1,0,1,
1156800,55.000000,0.500000,40.332400,1,1,1,0,1,
1156900,55.000000,0.500000,40.334200,1,1,1,0,1,
1157000,82.000000,0.500000,40.336000,1,1,1,0,1,
1157100,82.000000,0.500000,40.337800,1,1,1,0,1,
1157200,82.000000,0.500000,40.339600,1,1,1,0,1,
1157300,82.000000,0.500000,40.341400,1,1,1,0,1,
1157400,82.000000,0.500000,40.343200,1,1,1,0,1,
1157500,82.000000,0.500000,40.345000,1,1,1,0,1,
1157600,82.000000,0.500000,40.346800,1,1,1,0,1,
1157700,82.000000,0.500000,40.348600,1,1,1,0,1,
1157800,82.000000,0.500000,40.350400,1,1,1,0,1,
1157900,82.000000,0.500000,40.352200,1,1,1,0,1,
1158000,82.000000,0.500000,40.354000,1,1,1,0,1,
1158100,82.000000,0.500000,40.355800,1,1,1,0,1,
1158200,82.000000,0.500000,40.357600,1,1,1,0,1,
1158300,82.000000,0.500000,40.359400,1,1,1,0,1,
1158400,82.000000,0.500000,40.361200,1,1,1,0,1,
1158500,82.000000,0.500000,40.363000,1,1,1,0,1,
1158600,82.000000,0.500000,40.364800,1,1,1,0,1,
1158700,82.000000,0.500000,40.366600,1,1,1,0,1,
1158800,82.000000,0.500000,40.368400,1,1,1,0,1,
1158900,82.000000,0.500000,40.370200,1,1,1,0,1,
1159000,-15.000000,0.500000,40.372000,1,1,1,0,1,
1159100,-15.000000,0.500000,40.373800,1,1,1,0,1,
1159200,-15.000000,0.500000,40.375600,1,1,1,0,1,
1159300,-15.000000,0.500000,40.377400,1,1,1,0,1,
1159400,-15.000000,0.500000,40.379200,1,1,1,0,1,
1159500,-15.000000,0.500000,40.381000,1,1,1,0,1,
1159600,-15.000000,0.500000,40.382800,1,1,1,0,1,
1159700,-15.000000,0.500000,40.384600,1,1,1,0,1,
1159800,-15.000000,0.500000,40.386400,1,1,1,0,1,
1159900,-15.000000,0.500000,40.388200,1,1,1,0,1,
1160000,42.000000,0.500000,40.390000,1,1,1,0,1,
1160100,42.000000,0.500000,40.391800,1,1,1,0,1,
1160200,42.000000,0.500000,40.393600,1,1,1,0,1,
1160300,42.000000,0.500000,40.395400,1,1,1,0,1,
1160400,42.000000,0.500000,40.397200,1,1,1,0,1,
1160500,42.000000,0.500000,40.399000,1,1,1,0,1,
1160600,42.000000,0.500000,40.400800,1,1,1,0,1,
1160700,42.000000,0.500000,40.402600,1,1,1,0,1,
1160800,42.000000,0.500000,40.404400,1,1,1,0,1,
1160900,42.000000,0.500000,40.406200,1,1,1,0,1,
1161000,42.000000,0.500000,40.408000,1,1,1,0,1,
1161100,42.000000,0.500000,40.409800,1,1,1,0,1,
1161200,42.000000,0.500000,40.411600,1,1,1,0,1,
1161300,42.000000,0.500000,40.413400,1,1,1,0,1,
1161400,42.000000,0.500000,40.415200,1,1,1,0,1,
1161500,42.000000,0.500000,40.417000,1,1,1,0,1,
1161600,42.000000,0.500000,40.418800,1,1,1,0,1,
1161700,42.000000,0.500000,40.420600,1,1,1,0,1,
1161800,42.000000,0.500000,40.422400,1,1,1,0,1,
1161900,42.000000,0.500000,40.424200,1,1,1,0,1,
1162000,42.000000,0.500000,40.426000,1,1,1,0,1,
1162100,42.000000,0.500000,40.427800,1,1,1,0,1,
1162200,42.000000,0.500000,40.429600,1,1,1,0,1,
1162300,42.000000,0.500000,40.431400,1,1,1,0,1,
1162400,42.000000,0.500000,40.433200,1,1,1,0,1,
1162500,42.000000,0.500000,40.435000,1,1,1,0,1,
1162600,42.000000,0.500000,40.436800,1,1,1,0,1,
1162700,42.000000,0.500000,40.438600,1,1,1,0,1,
1162800,42.000000,0.500000,40.440400,1,1,1,0,1,
1162900,42.000000,0.500000,40.442200,1,1,1,0,1,
1163000,42.000000,0.500000,40.444000,1,1,1,0,1,
1163100,42.000000,0.500000,40.445800,1,1,1,0,1,
1163200,42.000000,0.500000,40.447600,1,1,1,0,1,
1163300,42.000000,0.500000,40.449400,1,1,1,0,1,
1163400,42.000000,0.500000,40.451200,1,1,1,0,1,
1163500,42.000000,0.500000,40.453000,1,1,1,0,1,
1163600,42.000000,0.500000,40.454800,1,1,1,0,1,
1163700,42.000000,0.500000,40.456600,1,1,1,0,1,
1163800,42.000000,0.500000,40.458400,1,1,1,0,1,
1163900,42.000000,0.500000,40.460200,1,1,1,0,1,
1164000,42.000000,0.500000,40.462000,1,1,1,0,1,
1164100,42.000000,0.500000,40.463800,1,1,1,0,1,
1164200,42.000000,0.500000,40.465600,1,1,1,0,1,
1164300,42.000000,0.500000,40.467400,1,1,1,0,1,
1164400,42.000000,0.500000,40.469200,1,1,1,0,1,
1164500,42.000000,0.500000,40.471000,1,1,1,0,1,
1164600,42.000000,0.500000,40.472800,1,1,1,0,1,
1164700,42.000000,0.500000,40.474600,1,1,1,0,1,
1164800,42.000000,0.500000,40.476400,1,1,1,0,1,
1164900,42.000000,0.500000,40.478200,1,1,1,0,1,
1165000,95.000000,0.500000,40.480000,1,1,1,0,1,
1165100,95.000000,0.500000,40.481800,1,1,1,0,1,
1165200,95.000000,0.500000,40.483600,1,1,1,0,1,
1165300,95.000000,0.500000,40.485400,1,1,1,0,1,
1165400,95.000000,0.500000,40.487200,1,1,1,0,1,
1165500,95.000000,0.500000,40.489000,1,1,1,0,1,
1165600,95.000000,0.500000,40.490800,1,1,1,0,1,
1165700,95.000000,0.500000,40.492600,1,1,1,0,1,
1165800,95.000000,0.500000,40.494400,1,1,1,0,1,
1165900,95.000000,0.500000,40.496200,1,1,1,0,1,
1166000,95.000000,0.500000,40.498000,1,1,1,0,1,
1166100,95.000000,0.500000,40.499800,1,1,1,0,1,
1166200,95.000000,0.500000,40.501600,1,1,1,0,1,
1166300,95.000000,0.500000,40.503400,1,1,1,0,1,
1166400,95.000000,0.500000,40.505200,1,1,1,0,1,
1166500,95.000000,0.500000,40.507000,1,1,1,0,1,
1166600,95.000000,0.500000,40.508800,1,1,1,0,1,
1166700,95.000000,0.500000,40.510600,1,1,1,0,1,
1166800,95.000000,0.500000,40.512400,1,1,1,0,1,
1166900,95.000000,0.500000,40.514200,1,1,1,0,1,
1167000,68.000000,0.500000,40.516000,1,1,1,0,1,
1167100,68.000000,0.500000,40.517800,1,1,1,0,1,
1167200,68.000000,0.500000,40.519600,1,1,1,0,1,
1167300,68.000000,0.500000,40.521400,1,1,1,0,1,
1167400,68.000000,0.500000,40.523200,1,1,1,0,1,
1167500,68.000000,0.500000,40.525000,1,1,1,0,1,
1167600,68.000000,0.500000,40.526800,1,1,1,0,1,
1167700,68.000000,0.500000,40.528600,1,1,1,0,1,
1167800,68.000000,0.500000,40.530400,1,1,1,0,1,
1167900,68.000000,0.500000,40.532200,1,1,1,0,1,
1168000,68.000000,0.500000,40.534000,1,1,1,0,1,
1168100,68.000000,0.500000,40.535800,1,1,1,0,1,
1168200,68.000000,0.500000,40.537600,1,1,1,0,1,
1168300,68.000000,0.500000,40.539400,1,1,1,0,1,
1168400,68.000000,0.500000,40.541200,1,1,1,0,1,
1168500,68.000000,0.500000,40.543000,1,1,1,0,1,
1168600,68.000000,0.500000,40.544800,1,1,1,0,1,
1168700,68.000000,0.500000,40.546600,1,1,1,0,1,
1168800,68.000000,0.500000,40.548400,1,1,1,0,1,
1168900,68.000000,0.500000,40.550200,1,1,1,0,1,
1169000,68.000000,0.500000,40.552000,1,1,1,0,1,
1169100,68.000000,0.500000,40.553800,1,1,1,0,1,
1169200,68.000000,0.500000,40.555600,1,1,1,0,1,
1169300,68.000000,0.500000,40.557400,1,1,1,0,1,
1169400,68.000000,0.500000,40.559200,1,1,1,0,1,
1169500,68.000000,0.500000,40.561000,1,1,1,0,1,
1169600,68.000000,0.500000,40.562800,1,1,1,0,1,
1169700,68.000000,0.500000,40.564600,1,1,1,0,1,
1169800,68.000000,0.500000,40.566400,1,1,1,0,1,
1169900,68.000000,0.500000,40.568200,1,1,1,0,1,
1170000,-25.000000,0.500000,40.570000,1,1,1,0,1,
1170100,-25.000000,0.500000,40.571800,1,1,1,0,1,
1170200,-25.000000,0.500000,40.573600,1,1,1,0,1,
1170300,-25.000000,0.500000,40.575400,1,1,1,0,1,
1170400,-25.000000,0.500000,40.577200,1,1,1,0,1,
1170500,-25.000000,0.500000,40.579000,1,1,1,0,1,
1170600,-25.000000,0.500000,40.580800,1,1,1,0,1,
1170700,-25.000000,0.500000,40.582600,1,1,1,0,1,
1170800,-25.000000,0.500000,40.584400,1,1,1,0,1,
1170900,-25.000000,0.500000,40.586200,1,1,1,0,1,
1171000,55.000000,0.500000,40.588000,1,1,1,0,1,
1171100,55.000000,0.500000,40.589800,1,1,1,0,1,
1171200,55.000000,0.500000,40.591600,1,1,1,0,1,
1171300,55.000000,0.500000,40.593400,1,1,1,0,1,
1171400,55.000000,0.500000,40.595200,1,1,1,0,1,
1171500,55.000000,0.500000,40.597000,1,1,1,0,1,
1171600,55.000000,0.500000,40.598800,1,1,1,0,1,
1171700,55.000000,0.500000,40.600600,1,1,1,0,1,
1171800,55.000000,0.500000,40.602400,1,1,1,0,1,
1171900,55.000000,0.500000,40.604200,1,1,1,0,1,
1172000,55.000000,0.500000,40.606000,1,1,1,0,1,
1172100,55.000000,0.500000,40.607800,1,1,1,0,1,
1172200,55.000000,0.500000,40.609600,1,1,1,0,1,
1172300,55.000000,0.500000,40.611400,1,1,1,0,1,
1172400,55.000000,0.500000,40.613200,1,1,1,0,1,
1172500,55.000000,0.500000,40.615000,1,1,1,0,1,
1172600,55.000000,0.500000,40.616800,1,1,1,0,1,
1172700,55.000000,0.500000,40.618600,1,1,1,0,1,
1172800,55.000000,0.500000,40.620400,1,1,1,0,1,
1172900,55.000000,0.500000,40.622200,1,1,1,0,1,
1173000,55.000000,0.500000,40.624000,1,1,1,0,1,
1173100,55.000000,0.500000,40.625800,1,1,1,0,1,
1173200,55.000000,0.500000,40.627600,1,1,1,0,1,
1173300,55.000000,0.500000,40.629400,1,1,1,0,1,
1173400,55.000000,0.500000,40.631200,1,1,1,0,1,
1173500,55.000000,0.500000,40.633000,1,1,1,0,1,
1173600,55.000000,0.500000,40.634800,1,1,1,0,1,
1173700,55.000000,0.500000,40.636600,1,1,1,0,1,
1173800,55.000000,0.500000,40.638400,1,1,1,0,1,
1173900,55.000000,0.500000,40.640200,1,1,1,0,1,
1174000,55.000000,0.500000,40.642000,1,1,1,0,1,
1174100,55.000000,0.500000,40.643800,1,1,1,0,1,
1174200,55.000000,0.500000,40.645600,1,1,1,0,1,
1174300,55.000000,0.500000,40.647400,1,1,1,0,1,
1174400,55.000000,0.500000,40.649200,1,1,1,0,1,
1174500,55.000000,0.500000,40.651000,1,1,1,0,1,
1174600,55.000000,0.500000,40.652800,1,1,1,0,1,
1174700,55.000000,0.500000,40.654600,1,1,1,0,1,
1174800,55.000000,0.500000,40.656400,1,1,1,0,1,
1174900,55.000000,0.500000,40.658200,1,1,1,0,1,
1175000,55.000000,0.500000,40.660000,1,1,1,0,1,
1175100,55.000000,0.500000,40.661800,1,1,1,0,1,
1175200,55.000000,0.500000,40.663600,1,1,1,0,1,
1175300,55.000000,0.500000,40.665400,1,1,1,0,1,
1175400,55.000000,0.500000,40.667200,1,1,1,0,1,
